comparison,feature_set,feature,feature_group,rows_a,rows_b,mean_a,mean_b,median_a,median_b,std_a,std_b,missing_a,missing_b,missing_gap,smd,abs_smd,ks_stat,wasserstein
hybrid_vs_paired_all,unit,wf_bin_15,waveform_bins,24211,8982,-0.6664016809479358,-0.85710503805883,-0.6777912974357605,-0.9250481426715851,0.14260560466902988,0.23452907649755192,0.0,0.0,0.0,-0.9825616710359368,0.9825616710359368,0.676562952475978,0.22837103320233182
hybrid_vs_paired_all,unit,n_confusable,confusability,24211,8982,2.990376275246789,24.97973725228234,2.0,11.0,3.847012166504375,31.923816698660175,0.0,0.0,0.0,0.9671239255164782,0.9671239255164782,0.4589242827391091,21.989360977035556
hybrid_vs_paired_all,unit,burst_index,other,24211,8982,0.04501136200219988,0.17667135880045062,0.03444272445820434,0.1121538453855963,0.059687909370142095,0.18343329293345584,0.0,0.0,0.0,0.9652427650200028,0.9652427650200028,0.501073763275131,0.1316599967982508
hybrid_vs_paired_all,unit,si_snr,spikeinterface,24211,8982,6.774791396354804,3.5915936130863737,7.266502908779122,2.038185090710538,2.73193561114285,3.8020183173028723,0.0,0.0,0.0,-0.9615460349251937,0.9615460349251937,0.500285984016735,3.565573943046127
hybrid_vs_paired_all,unit,half_width_ms,other,24211,8982,0.14812963804331364,0.7731945372225933,0.13333333333333333,0.4,0.06299213591927211,0.9492514590459679,0.0,0.0,0.0,0.9291903712797946,0.9291903712797946,0.746687078579851,0.6286807936973784
hybrid_vs_paired_all,unit,wf_trough_width_50_ms,other,24211,8982,0.1464293089917806,0.757257106806205,0.13333333333333333,0.4,0.05415936307771935,0.9370089582554232,0.0,0.0,0.0,0.9203770824823886,0.9203770824823886,0.7468937388312714,0.6130526156022174
hybrid_vs_paired_all,unit,mean_cosine_top3,confusability,24211,8982,0.6826275169516436,0.8448336928785495,0.7252378463745117,0.8886112868785858,0.19718059805079186,0.16431429426742988,0.0,0.0,0.0,0.8937326966286032,0.8937326966286032,0.36937364235076425,0.1627549980562648
hybrid_vs_paired_all,unit,wf_bin_14,waveform_bins,24211,8982,-0.593038836321837,-0.7972327528623265,-0.6243778467178345,-0.8873947858810425,0.19191783751966637,0.2683794996406295,0.0,0.0,0.0,-0.875232846212103,0.875232846212103,0.5664835745405791,0.23045140312976556
hybrid_vs_paired_all,unit,amp_early_p50,amplitude,24211,8982,41.0248853826773,965.6672790024494,43.0,650.0,15.553896692054026,1583.766857866772,0.0,0.0,0.0,0.8256131585016389,0.8256131585016389,0.9570035807713344,924.6428389548872
hybrid_vs_paired_all,unit,si_amplitude_median,spikeinterface,24211,8982,-39.19774069637768,-788.3363950122467,-43.0,-448.0,16.325860051820417,1293.1984116999254,0.0,0.0,0.0,-0.8191764086122739,0.8191764086122739,0.9284212415855074,807.1875060107875
hybrid_vs_paired_all,unit,spread_um,other,24211,8982,60.17677914997315,123.01369405477622,40.0,90.0,63.842008490067506,87.81254757140913,0.0,0.0,0.0,0.818523317301807,0.818523317301807,0.3865708139439609,65.13648947834402
hybrid_vs_paired_all,unit,amp_p95,amplitude,24211,8982,54.9899405229028,2277.410109107103,58.3,1435.3249999999998,17.211478292931716,3952.4458741902013,0.0,0.0,0.0,0.7951903819082022,0.7951903819082022,0.9575728265051482,2222.4211456203057
hybrid_vs_paired_all,unit,amp_mean,amplitude,24211,8982,41.982136780895324,1172.6769124699765,44.46799850463867,744.7144470214844,14.835948780082521,2052.023762221472,0.0,0.0,0.0,0.779231764008299,0.779231764008299,0.9574614927264797,1130.6955151204731
hybrid_vs_paired_all,unit,spread_weighted_um,other,24211,8982,18.397425946723448,34.73120725481761,15.54777133486801,26.410604921579036,18.163466633089108,23.621333322893037,0.0,0.0,0.0,0.7752198146111663,0.7752198146111663,0.35001361287782384,16.953022650487796
hybrid_vs_paired_all,unit,template_norm,other,24211,8982,89.58741917861674,3969.9524966015683,94.81537628173828,1475.7027587890625,39.67781658139656,7507.082025664952,0.0,0.0,0.0,0.7309881858937725,0.7309881858937725,0.9528500734574854,3880.365077422953
hybrid_vs_paired_all,unit,wf_bin_11,waveform_bins,24211,8982,0.01949673356386355,-0.16113537234118508,0.008990216068923473,-0.06787785142660141,0.08545331489375575,0.3478213626899515,0.0,0.0,0.0,-0.7132259460550925,0.7132259460550925,0.459467795383607,0.22511728169333975
hybrid_vs_paired_all,unit,amp_bimodality,amplitude,24211,8982,0.3596797142691651,0.45446740388412504,0.3296110981496681,0.44165156369518477,0.12470131302731388,0.1406284346295073,0.0,0.0,0.0,0.7132059292157894,0.7132059292157894,0.42794822362635865,0.09513534389484028
hybrid_vs_paired_all,unit,wf_pre_trough_slope,other,24211,8982,-208.1008924872088,-1352.1803783887124,-165.0,-607.5,178.7470155068349,2269.118307116527,0.0,0.005900690269427744,0.005900690269427744,-0.7108381938153823,0.7108381938153823,0.5573492849031528,1144.0794859015034
hybrid_vs_paired_all,unit,wf_prepeak_to_trough_ms,other,24211,8982,0.5162802551280462,0.8389150056412186,0.23333333333333334,0.8666666666666667,0.4629583421443032,0.45956516985034823,0.0005782495559869538,0.4079269650411935,0.40734871548520657,0.6994565751911944,0.6994565751911944,0.38034182189155225,0.322645082631535
hybrid_vs_paired_all,unit,amp_std,amplitude,24211,8982,7.9202021559465186,641.4266354755393,7.354098796844482,382.03753662109375,3.505021930974114,1291.3975793849659,0.0,0.0,0.0,0.693752338006111,0.693752338006111,0.9466601158572107,633.5065290696758
hybrid_vs_paired_all,unit,amp_late_p50,amplitude,24211,8982,41.0878526289703,1109.6309841906034,44.0,669.0,15.660694345452677,2211.8754539373303,0.0,0.0,0.0,0.6831805607226291,0.6831805607226291,0.9567144559933409,1068.543411682589
hybrid_vs_paired_all,unit,wf_trough_width_75_ms,other,24211,8982,0.09553921771095783,0.39336450679136054,0.1,0.2,0.03496968742386281,0.6188520649100527,0.0,0.0,0.0,0.6795125177325383,0.6795125177325383,0.6801503502187924,0.2978252890804026
hybrid_vs_paired_all,unit,amp_p50,amplitude,24211,8982,41.46359092974268,1068.8630037853484,44.5,656.0,15.39276467651684,2168.5600865412225,0.0,0.0,0.0,0.6699955381479964,0.6699955381479964,0.9572388251691428,1027.4000808582775
hybrid_vs_paired_all,unit,max_cosine,confusability,24211,8982,0.769653136914136,0.8820577670818606,0.8355304598808289,0.9247238039970398,0.19409894143803355,0.13795083118952514,0.0,0.0,0.0,0.6675582524292243,0.6675582524292243,0.27927086716951766,0.11267491351750863
hybrid_vs_paired_all,unit,isolation_score,confusability,24211,8982,0.23034686308586402,0.11794223291813942,0.16446954011917114,0.0752761960029602,0.19409894143803355,0.13795083118952514,0.0,0.0,0.0,-0.6675582524292242,0.6675582524292242,0.2792708671695177,0.11267491351750863
hybrid_vs_paired_all,unit,wf_neg_area_uv_ms,other,24211,8982,6.4563196878642115,964.2730531680612,6.389640299479167,214.28408203125002,3.0399399538764253,2031.098338748141,0.0,0.0,0.0,0.6669080820668325,0.6669080820668325,0.926077943982449,957.8638721121335
hybrid_vs_paired_all,unit,amp_mid_p50,amplitude,24211,8982,41.46887889013873,1072.0977338691673,44.0,649.0,15.512095921639247,2192.8254054492477,0.008591136260377552,0.002672010688042792,-0.00591912557233476,0.6646643337594822,0.6646643337594822,0.9564816621632946,1030.629134861436
hybrid_vs_paired_all,unit,repolarization_slope,other,24211,8982,168.1973748232499,953.5489351641652,142.5,435.0,116.773406498475,1686.5329368871994,0.0,0.0,0.0,0.6569703423517561,0.6569703423517561,0.5111028071774645,785.413179272185
hybrid_vs_paired_all,unit,wf_bin_21,waveform_bins,24211,8982,0.11570124117768633,-0.05764563376164228,0.08134929835796356,0.014600703958421946,0.10556025935059443,0.37445259786088225,0.0,0.0,0.0,-0.6301279319074463,0.6301279319074463,0.4559871467357498,0.2204930636096847
hybrid_vs_paired_all,unit,amp_bin_cv_std,amplitude,24211,8982,0.0324704333710493,0.07669410059102776,0.019852018551306805,0.045864741853062094,0.034347936567124794,0.09324123651959601,0.00045433893684687643,0.0036740146960587694,0.003219675759211893,0.6294041337164135,0.6294041337164135,0.36644980878790645,0.04425359537297463
hybrid_vs_paired_all,unit,cosine_gap_top2,confusability,24211,8982,0.09616092407284106,0.04089724769205304,0.058728814125061035,0.014767318964004517,0.10404851804032815,0.07045692297639576,0.0,0.0013360053440213404,0.0013360053440213404,-0.6219564321523889,0.6219564321523889,0.3308734704049087,0.05573193413896532
hybrid_vs_paired_all,unit,amp_p5,amplitude,24211,8982,30.365746974515716,447.96809173903364,32.0,307.025,13.099284056039119,969.9205117542297,0.0,0.0,0.0,0.6088385999759346,0.6088385999759346,0.954564956695524,417.6034347066226
hybrid_vs_paired_all,unit,wf_bin_10,waveform_bins,24211,8982,0.016135493684911517,-0.13439197652536738,0.007695389911532402,-0.030050072818994522,0.07208708362392761,0.35203923101858936,0.0,0.0,0.0,-0.5924071155016424,0.5924071155016424,0.3970034019824651,0.2094701944424971
hybrid_vs_paired_all,unit,amp_iqr,amplitude,24211,8982,10.41704184048573,700.3616956134491,9.0,457.25,6.283442200387828,1764.2594915105255,0.0,0.0,0.0,0.5530495389889439,0.5530495389889439,0.9235901575660603,689.9446537729636
hybrid_vs_paired_all,unit,wf_bin_09,waveform_bins,24211,8982,0.013742010612517236,-0.12130309036548191,0.004927303642034531,-0.01775970309972763,0.06141711554967551,0.3538382618508425,0.0,0.0,0.0,-0.5317940308518481,0.5317940308518481,0.3823975239728145,0.21322798016544114
hybrid_vs_paired_all,unit,amp_outlier_pct,amplitude,24211,8982,0.006676149858053788,0.010655173907285577,0.005007511266900351,0.01,0.006656072302322355,0.008550154792148145,0.0,0.0,0.0,0.5193281845884292,0.5193281845884292,0.3389662265710591,0.004017336796991757
hybrid_vs_paired_all,unit,acg_22,acg_bins,24211,8982,0.024592911399543785,0.043710738785049025,0.02473614737391472,0.0320285614579916,0.02559262490954888,0.046358350313793005,0.0,0.0,0.0,0.5105736575863603,0.5105736575863603,0.376544290008201,0.02003107154478428
hybrid_vs_paired_all,unit,acg_17,acg_bins,24211,8982,0.024649310925855657,0.043668065927290105,0.024752475321292877,0.03203524649143219,0.025657774686619755,0.046234158350944785,0.0,0.0,0.0,0.5086684535898347,0.5086684535898347,0.373565004344965,0.01990419405229827
hybrid_vs_paired_all,unit,amp_skew,amplitude,24211,8982,0.6654087129656616,1.3736015459962763,0.420405555770765,1.0269249337469435,0.930213118151108,1.7401939396642592,0.0,0.0,0.0,0.5075659198380148,0.5075659198380148,0.2894244148948014,0.7119956799084789
hybrid_vs_paired_all,unit,wf_bin_08,waveform_bins,24211,8982,0.011041053185628855,-0.11455707398166806,0.0035444197710603476,-0.010440308135002851,0.05222037908564829,0.35474264922560983,0.0,0.0,0.0,-0.4953697653037827,0.4953697653037827,0.38603752371861055,0.2195397489996464
hybrid_vs_paired_all,unit,wf_bin_07,waveform_bins,24211,8982,0.009234127470384833,-0.11105061081496471,0.0027464136946946383,-0.00806525256484747,0.045059025189246864,0.35365819603625054,0.0,0.0,0.0,-0.4771392818452459,0.4771392818452459,0.3867182457839465,0.22229923425811332
hybrid_vs_paired_all,unit,wf_asymmetry,other,24211,8982,0.4673750737787096,0.2507957926803777,0.6309439315799829,0.1455315759723122,0.48214900188126014,0.4464245955389668,0.0,0.0,0.0,-0.46613252321248055,0.46613252321248055,0.2891819140968963,0.25069507382070527
hybrid_vs_paired_all,unit,wf_bin_03,waveform_bins,24211,8982,0.0071828052674261815,-0.10905488160906976,0.00468436861410737,-0.005036935675889254,0.022578925019618088,0.3519792008099813,0.0,0.0,0.0,-0.4660722255705148,0.4660722255705148,0.42866720963669064,0.23316299388110587
hybrid_vs_paired_all,unit,wf_bin_06,waveform_bins,24211,8982,0.0076120442637283734,-0.10930908368177934,0.003170487703755498,-0.0062901792116463184,0.037415590664818366,0.3531738854247085,0.0,0.0,0.0,-0.46558162906690137,0.46558162906690137,0.39461779837123895,0.22606791807646978
hybrid_vs_paired_all,unit,wf_bin_05,waveform_bins,24211,8982,0.007985559366431345,-0.1082830056943448,0.004867557901889086,-0.005144220078364015,0.030487011634270953,0.3528287566573814,0.0,0.0,0.0,-0.46429936091165275,0.46429936091165275,0.40904488291311003,0.22905760093671712
hybrid_vs_paired_all,unit,wf_bin_02,waveform_bins,24211,8982,0.00376833232979655,-0.11032235319899178,0.0030101975426077843,-0.004570403369143605,0.019724574110787634,0.3508920016077228,0.0,0.0,0.0,-0.4590993150345771,0.4590993150345771,0.42942896610158443,0.2333191918931249
hybrid_vs_paired_all,unit,wf_bin_04,waveform_bins,24211,8982,0.005750984259108365,-0.10860951262870693,0.002729844767600298,-0.00535223470069468,0.026901946197406212,0.35258847487156275,0.0,0.0,0.0,-0.4573645214620042,0.4573645214620042,0.4131863835979018,0.23026651980109858
hybrid_vs_paired_all,unit,wf_bin_00,waveform_bins,24211,8982,0.0005753298524137259,-0.1127684350150957,0.0010104852262884378,-0.005970677360892296,0.01891433110312882,0.35061756917508446,0.0,0.0,0.0,-0.4565075298289009,0.4565075298289009,0.423099090576253,0.2327806834447958
hybrid_vs_paired_all,unit,std_cosine,confusability,24211,8982,0.18388175028209142,0.2415920822265277,0.18513189256191254,0.21936435997486115,0.06604747677250271,0.16636405959047593,0.0,0.0,0.0,0.45596054838914296,0.45596054838914296,0.2411288232571872,0.07772847241280786
hybrid_vs_paired_all,unit,mean_neighbor_dist_um,confusability,24211,8982,116.92038134691012,91.8505920070259,98.31382293482984,95.07588859273795,67.08621075235527,39.36767714764879,0.0,0.0006680026720107257,0.0006680026720107257,-0.4558002756425009,0.4558002756425009,0.23298304287226435,26.200590589994583
hybrid_vs_paired_all,unit,wf_bin_01,waveform_bins,24211,8982,0.0009997112022869055,-0.11129788853810149,0.0011039533419534564,-0.005417902488261461,0.01827088720235795,0.35069288119074377,0.0,0.0,0.0,-0.45224097311515965,0.45224097311515965,0.4303662281216663,0.23416441864090942
hybrid_vs_paired_all,unit,si_drift_mad,spikeinterface,24211,8982,0.5843329330101612,0.2796146484063119,0.13118124410739823,0.16103297438732475,0.8825382317843418,0.3738476808402319,0.3421585229854198,0.4339790692496104,0.09182054626419056,-0.4496160698137394,0.4496160698137394,0.19171861369662735,0.3335484156139157
hybrid_vs_paired_all,unit,acg_16,acg_bins,24211,8982,0.023950150684867413,0.037217661853051566,0.025073746219277382,0.031578946858644485,0.0224631189884689,0.036005389373792,0.0,0.0,0.0,0.44213005820104995,0.44213005820104995,0.3771263976881938,0.013267511168184159
hybrid_vs_paired_all,unit,acg_23,acg_bins,24211,8982,0.023956843379206477,0.037327863125268854,0.02508361265063286,0.031578946858644485,0.022504392227629514,0.0363879432241036,0.0,0.0,0.0,0.4419682715546265,0.4419682715546265,0.3747469422435894,0.013371019746062383
hybrid_vs_paired_all,unit,si_amplitude_cv_median,spikeinterface,24211,8982,0.27065016199501724,0.8807072905629827,0.17792509797642417,0.4977538078301719,0.7492469730363525,1.8043501678035934,0.41700053694601624,0.38354486751280337,-0.033455669433212876,0.4415923570075449,0.4415923570075449,0.6003848646189218,0.6115201959764951
hybrid_vs_paired_all,unit,n_channels,other,24211,8982,34.55503696666804,41.90113560454242,32.0,32.0,19.721083319825546,16.29039592454416,0.0,0.0,0.0,0.4061476220408426,0.4061476220408426,0.2870934688067363,7.3460986378743725
hybrid_vs_paired_all,unit,acg_39,acg_bins,24211,8982,0.024449327764005966,0.015840132788466774,0.024911031126976013,0.01550387591123581,0.025103336770568297,0.01667264568737584,0.0,0.0,0.0,-0.4040151402583326,0.4040151402583326,0.3867948886359174,0.008609194975539178
hybrid_vs_paired_all,unit,isi_skew,other,24211,8982,8.315768514288527,4.421840990747938,2.1747937546196434,2.5146892820206226,10.92837065823601,8.160961472656131,0.0,0.0,0.0,-0.4037482888069814,0.4037482888069814,0.19666443152989166,4.277023629809449
hybrid_vs_paired_all,unit,acg_00,acg_bins,24211,8982,0.02443049952268293,0.015867258842070055,0.024928774684667587,0.015550985932350159,0.025112517650871594,0.016680593571120193,0.0,0.0,0.0,-0.4016980255714371,0.4016980255714371,0.3865247693722453,0.00856324068061286
hybrid_vs_paired_all,unit,peak_channel_depth_um,other,24211,8982,331.2758663417455,236.07570696949455,340.0,180.0,152.9564751968437,302.8771024551616,0.0,0.0,0.0,-0.3967875175071318,0.3967875175071318,0.4062887384505632,176.58673529510523
hybrid_vs_paired_all,unit,center_of_mass_um,other,24211,8982,331.3103954390247,238.56015989801477,340.0,167.34653714744462,149.5023679511842,300.725853181332,0.0,0.0,0.0,-0.3905714577332604,0.3905714577332604,0.4115841676974848,175.8204916437954
hybrid_vs_paired_all,unit,acg_01,acg_bins,24211,8982,0.02501864972560927,0.016089719302323526,0.02524038404226303,0.015707326121628284,0.025424292682407482,0.020119688826832315,0.0,0.0,0.0,-0.38946862376445807,0.38946862376445807,0.4025215309760775,0.008928930423285738
hybrid_vs_paired_all,unit,acg_38,acg_bins,24211,8982,0.02499545853422905,0.016097073227589555,0.025229357182979584,0.015768474899232388,0.025388044038577362,0.020032617873144306,0.0,0.0,0.0,-0.38912553203509087,0.38912553203509087,0.400461927347138,0.008898385306639493
hybrid_vs_paired_all,unit,acg_37,acg_bins,24211,8982,0.02461055451860978,0.01631688419351173,0.024801449850201607,0.016383259557187557,0.02393892966866759,0.018622159212522988,0.0,0.0,0.0,-0.3867243939947263,0.3867243939947263,0.3791127153549408,0.00829367032509805
hybrid_vs_paired_all,unit,acg_02,acg_bins,24211,8982,0.024531773783943254,0.01630972562040739,0.024745913222432137,0.016398033127188683,0.02390923464783281,0.018557366919980844,0.0,0.0,0.0,-0.3841853407632251,0.3841853407632251,0.37621231660150023,0.008222048163535863
hybrid_vs_paired_all,unit,std_waveform_cosine,confusability,24211,8982,0.2493012613129854,0.19598287559995922,0.24456626176834106,0.1533888876438141,0.11934766614818978,0.15927978805284207,0.0,0.0,0.0,-0.37885070530953696,0.37885070530953696,0.27059414401522514,0.0623289588651205
hybrid_vs_paired_all,unit,acg_18,acg_bins,24211,8982,0.02401592090104004,0.040215533736469536,0.024752475321292877,0.02558828517794609,0.02206597878440481,0.056382758547088054,0.0,0.0,0.0,0.3783798238818616,0.3783798238818616,0.24630120180056947,0.02187556936516187
hybrid_vs_paired_all,unit,wf_bin_22,waveform_bins,24211,8982,0.07171699655809322,-0.0294021931207052,0.05156126990914345,0.059808794409036636,0.08356193841861094,0.3743673815184414,0.0,0.0,0.0,-0.37281445735845253,0.37281445735845253,0.34972770243675527,0.22028859489645056
hybrid_vs_paired_all,unit,acg_21,acg_bins,24211,8982,0.02405854966417412,0.03990741520833934,0.024777933955192566,0.025557455606758595,0.022099231582581143,0.056056119906727125,0.0,0.0,0.0,0.37198044750942344,0.37198044750942344,0.24410168024657342,0.021675535005343527
hybrid_vs_paired_all,unit,acg_35,acg_bins,24211,8982,0.025046654164194562,0.0172810313027253,0.02525252476334572,0.017468564212322235,0.02601298422217514,0.01876665718506268,0.0,0.0,0.0,-0.3423832947454647,0.3423832947454647,0.36830132759656503,0.007765622861469256
hybrid_vs_paired_all,unit,isi_cv,other,24211,8982,2.9447414605922106,1.8792225356603407,1.028729796409607,1.3119462728500366,3.6921441873111127,2.4157019047828485,0.0,0.0,0.0,-0.34152348910722197,0.34152348910722197,0.3121885605271277,1.2902707475882582
hybrid_vs_paired_all,unit,acg_04,acg_bins,24211,8982,0.025144982819588258,0.01733865136157896,0.02525252476334572,0.01746406778693199,0.026268945133921785,0.01959457971093129,0.0,0.0,0.0,-0.3368672779044633,0.3368672779044633,0.3694626873009991,0.007806331458009289
hybrid_vs_paired_all,unit,acg_03,acg_bins,24211,8982,0.023963856450559574,0.01713505563783585,0.024941176176071167,0.017206670716404915,0.02280624062912052,0.019180226443885406,0.0,0.0,0.0,-0.3240795048733333,0.3240795048733333,0.33409685561422015,0.006828800812723735
hybrid_vs_paired_all,unit,acg_34,acg_bins,24211,8982,0.023992444400262346,0.0174644064035691,0.02458817884325981,0.018411573953926563,0.02345915143973807,0.01676559567837404,0.0,0.0,0.0,-0.3201755949913953,0.3201755949913953,0.2832849118077458,0.006528037996693239
hybrid_vs_paired_all,unit,acg_05,acg_bins,24211,8982,0.023860046504019464,0.017436484518783386,0.024481328204274178,0.01844775304198265,0.02334874861073564,0.016742181486726376,0.0,0.0,0.0,-0.31618529162253745,0.31618529162253745,0.2818019896534035,0.006423561985236069
hybrid_vs_paired_all,unit,acg_36,acg_bins,24211,8982,0.02396860493691789,0.017206620042342774,0.024968789890408516,0.01718945801258087,0.022960155762618718,0.020008176665193965,0.0,0.0,0.0,-0.3140025667289471,0.3140025667289471,0.33890092816714806,0.006761984894575119
hybrid_vs_paired_all,unit,acg_24,acg_bins,24211,8982,0.024540852564329516,0.032480160075810276,0.025021152570843697,0.030046692118048668,0.02410074399620279,0.028461008821150022,0.0,0.0,0.0,0.30106036863749647,0.30106036863749647,0.3354088247077314,0.007939307511480751
hybrid_vs_paired_all,unit,acg_15,acg_bins,24211,8982,0.024557773399482844,0.03239160168185792,0.025041736662387848,0.029987039044499397,0.024335312048320255,0.028372655925779033,0.0,0.0,0.0,0.29638582085723486,0.29638582085723486,0.3338668718765577,0.00783444754419687
hybrid_vs_paired_all,unit,median_waveform_cosine,confusability,24211,8982,0.732183586976393,0.8126304764820513,0.8122482299804688,0.925613135099411,0.2657998605069621,0.28231407583557794,0.0,0.0,0.0,0.29340761296185536,0.29340761296185536,0.48815646520278866,0.08863078600820226
hybrid_vs_paired_all,unit,post_trough_peak_uv,other,24211,8982,18.502288141479468,104.49211788241196,18.859375,38.984375,11.225795890267856,418.78668601188247,0.0,0.0,0.0,0.2902774161113713,0.2902774161113713,0.49817678579017705,89.58193765729986
hybrid_vs_paired_all,unit,si_firing_range,spikeinterface,24211,8982,3.987651480731899,8.117482743264304,3.42,3.4299999999999984,3.124616618757643,20.141958805400776,0.0,0.0,0.0,0.2865377134415541,0.2865377134415541,0.16564537203862195,4.444481185235196
